"","unique_staying_id","subject_id","latitude","longitude","study_id","location_id","staying_time_start","staying_time_end","staying_day_of_week","staying_time_of_day","staying_count_surveyor","staying_conditions","staying_microclimate","staying_temperature","staying_row_total","staying_group_size","staying_race_ethnicity","staying_gender","staying_age","standing","leaning","sitting_formal_all","sitting_formal_public","sitting_formal_public_fixed_bench","sitting_formal_public_fixed_wall_with_seats","sitting_formal_public_movable_seat","sitting_formal_commercial","sitting_formal_private","sitting_informal","lying","staying_mobility_assist","commercial_all","commercial_selling","commercial_selling_informal","commercial_buying","commercial_observing","eating_drinking","talking_to_others","smoking","cultural","recreation_active","recreation_active_play","recreation_passive_reading_writing","recreation_passive","waiting_transportation","waiting_non_public_transportation","working_civic","disruptive","disruptive_aggressive","disruptive_intoxicated","living_public","using_electronics","soliciting","staying_covid_mask","staying_covid_social_distance","taking_care_child","feeding_child","chance_encounter","other","staying_notes","location_neighborhood","S_HOOD"
"9868",15781,"8f41bac5-722a-40dd-8ec3-f7a93710d692",47.600618121403,-122.334334291201,"2023_Seattle_Citywide","PIO3","10/29/2023 04:24:07 PM","10/29/2023 04:45:25 PM","Weekend","Evening","UD4H","Other:People returning from game.","Sun - Shaded",52,1,"2","","Feminine presenting","25-64",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"2 people near Washington using phones and talking should be 1 group.","Pioneer Square","Pioneer Square"
"9869",15782,"8f5ae3da-3269-47ed-a238-6eedf0c38595",47.600367886613,-122.334396288272,"2023_Seattle_Citywide","PIO3","10/29/2023 04:24:07 PM","10/29/2023 04:45:25 PM","Weekend","Evening","UD4H","Other:People returning from game.","Sun - Shaded",52,1,"6","","Feminine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"2 people near Washington using phones and talking should be 1 group.","Pioneer Square","Pioneer Square"
"9870",15783,"9295d949-8663-4219-bf1e-5ff67b73f3ed",47.6006010112422,-122.334381626474,"2023_Seattle_Citywide","PIO3","10/29/2023 12:22:29 PM","10/29/2023 12:45:16 PM","Weekend","Midday","UD4H","Other:People walking to game.","Sun - Exposed",49,1,"3","","Feminine presenting","25-64",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"Almost all groups in front  of saloon were standing in commercial seating area. Only one group of 4 were seated.","Pioneer Square","Pioneer Square"
"9871",15784,"94845bf0-a3c2-4cc8-b6b9-e8eac8238a78",47.6006091762873,-122.334387418415,"2023_Seattle_Citywide","PIO3","10/29/2023 04:24:07 PM","10/29/2023 04:45:25 PM","Weekend","Evening","UD4H","Other:People returning from game.","Sun - Shaded",52,1,"3","","Masculine presenting","25-64",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"2 people near Washington using phones and talking should be 1 group.","Pioneer Square","Pioneer Square"
"9872",15785,"9a631814-ac08-4b18-b49d-9f00513a68a9",47.6005914216028,-122.334378891494,"2023_Seattle_Citywide","PIO3","11/02/2023 04:23:10 PM","11/02/2023 04:43:22 PM","Weekday","Evening","UD4H","","Sun - Shaded",59,1,"3","","Masculine presenting","25-64",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","Pioneer Square","Pioneer Square"
"9873",15786,"9aa73552-4ecb-4ca4-9066-30623c9b569c",47.600595476131,-122.334344135117,"2023_Seattle_Citywide","PIO3","10/29/2023 12:22:29 PM","10/29/2023 12:45:16 PM","Weekend","Midday","UD4H","Other:People walking to game.","Sun - Exposed",49,1,"5","","Masculine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"Almost all groups in front  of saloon were standing in commercial seating area. Only one group of 4 were seated.","Pioneer Square","Pioneer Square"
"9874",15787,"9e2a12fe-7142-4b3f-8a86-a4df58a06b4f",47.6005903675444,-122.334339351329,"2023_Seattle_Citywide","PIO3","11/02/2023 12:25:49 PM","11/02/2023 12:47:55 PM","Weekday","Midday","UD4H","","Light Clouds",59,1,"3","","Feminine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"2 females in front of South of Mill should be grouped.","Pioneer Square","Pioneer Square"
"9875",15788,"9e80ac1b-a922-4616-9826-b06aaae08ef0",47.6003698830916,-122.334393697549,"2023_Seattle_Citywide","PIO3","10/29/2023 04:24:07 PM","10/29/2023 04:45:25 PM","Weekend","Evening","UD4H","Other:People returning from game.","Sun - Shaded",52,1,"6","","Feminine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"2 people near Washington using phones and talking should be 1 group.","Pioneer Square","Pioneer Square"
"9876",15789,"a1810671-1e54-4364-9410-7de047e14088",47.6007020383319,-122.334374404023,"2023_Seattle_Citywide","PIO3","10/29/2023 04:24:07 PM","10/29/2023 04:45:25 PM","Weekend","Evening","UD4H","Other:People returning from game.","Sun - Shaded",52,1,"1","","Masculine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"2 people near Washington using phones and talking should be 1 group.","Pioneer Square","Pioneer Square"
"9877",15790,"a1b0ccf9-edc8-49af-aa10-50a15a750e5b",47.6006735764821,-122.334391905425,"2023_Seattle_Citywide","PIO3","10/29/2023 12:22:29 PM","10/29/2023 12:45:16 PM","Weekend","Midday","UD4H","Other:People walking to game.","Sun - Exposed",49,1,"4","","Masculine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"Almost all groups in front  of saloon were standing in commercial seating area. Only one group of 4 were seated.","Pioneer Square","Pioneer Square"
"9878",15791,"a31152cb-8cb2-44a7-b8e4-20bdab2d6e29",47.6006650855102,-122.33438057227,"2023_Seattle_Citywide","PIO3","10/29/2023 12:22:29 PM","10/29/2023 12:45:16 PM","Weekend","Midday","UD4H","Other:People walking to game.","Sun - Exposed",49,1,"2","","Masculine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"Almost all groups in front  of saloon were standing in commercial seating area. Only one group of 4 were seated.","Pioneer Square","Pioneer Square"
"9879",15792,"a6525f7c-f194-4413-b1af-ea18fc79197e",47.6006045623779,-122.334401399055,"2023_Seattle_Citywide","PIO3","10/29/2023 12:22:29 PM","10/29/2023 12:45:16 PM","Weekend","Midday","UD4H","Other:People walking to game.","Sun - Exposed",49,1,"9","","Masculine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","Pioneer Square","Pioneer Square"
"9880",15793,"a6bb222d-9538-4346-a6c1-0ad893938f9f",47.6005749166331,-122.334389245349,"2023_Seattle_Citywide","PIO3","10/29/2023 12:22:29 PM","10/29/2023 12:45:16 PM","Weekend","Midday","UD4H","Other:People walking to game.","Sun - Exposed",49,1,"2","","Masculine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"Almost all groups in front  of saloon were standing in commercial seating area. Only one group of 4 were seated.","Pioneer Square","Pioneer Square"
"9881",15794,"a783ea43-3e68-4369-8b10-d7528e08b42e",47.6006046754154,-122.334399890313,"2023_Seattle_Citywide","PIO3","10/29/2023 12:22:29 PM","10/29/2023 12:45:16 PM","Weekend","Midday","UD4H","Other:People walking to game.","Sun - Exposed",49,1,"9","","Masculine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","Pioneer Square","Pioneer Square"
"9882",15795,"aa5369c4-0c6e-42e9-ac3c-0312b8b7bd8a",47.6006081615123,-122.334335841933,"2023_Seattle_Citywide","PIO3","10/29/2023 12:22:29 PM","10/29/2023 12:45:16 PM","Weekend","Midday","UD4H","Other:People walking to game.","Sun - Exposed",49,1,"1","","Masculine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"Almost all groups in front  of saloon were standing in commercial seating area. Only one group of 4 were seated.","Pioneer Square","Pioneer Square"
"9883",15796,"aae241b9-3ec6-46c0-a24e-c5a22630dcbe",47.6005866662892,-122.334372846683,"2023_Seattle_Citywide","PIO3","11/02/2023 04:23:10 PM","11/02/2023 04:43:22 PM","Weekday","Evening","UD4H","","Sun - Shaded",59,1,"3","","Masculine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","Pioneer Square","Pioneer Square"
"9884",15797,"ae126737-d73e-4765-908f-4003947cf5f9",47.6007699667045,-122.334343075318,"2023_Seattle_Citywide","PIO3","10/29/2023 04:24:07 PM","10/29/2023 04:45:25 PM","Weekend","Evening","UD4H","Other:People returning from game.","Sun - Shaded",52,1,"3","","Feminine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"2 people near Washington using phones and talking should be 1 group.","Pioneer Square","Pioneer Square"
"9885",15798,"aef107ba-2a43-444e-afb4-c5443201a77e",47.6006054666774,-122.334402488703,"2023_Seattle_Citywide","PIO3","10/29/2023 12:22:29 PM","10/29/2023 12:45:16 PM","Weekend","Midday","UD4H","Other:People walking to game.","Sun - Exposed",49,1,"9","","Feminine presenting","25-64",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","Pioneer Square","Pioneer Square"
"9886",15799,"aff2e723-a190-4d2f-9e38-614fe64d8d04",47.6002431678475,-122.334393313467,"2023_Seattle_Citywide","PIO3","10/29/2023 12:22:29 PM","10/29/2023 12:45:16 PM","Weekend","Midday","UD4H","Other:People walking to game.","Sun - Exposed",49,1,"1","","Masculine presenting","25-64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"","",NA,NA,NA,NA,"Almost all groups in front  of saloon were standing in commercial seating area. Only one group of 4 were seated.","Pioneer Square","Pioneer Square"
"9887",15800,"b2868948-ce7c-42fa-a76f-6d747b8199e1",47.6006045623786,-122.334402153427,"2023_Seattle_Citywide","PIO3","10/29/2023 12:22:29 PM","10/29/2023 12:45:16 PM","Weekend","Midday","UD4H","Other:People walking to game.","Sun - Exposed",49,1,"9","","Masculine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","Pioneer Square","Pioneer Square"
"9888",15801,"b2d56310-c9ab-4f0c-ab1f-1d7217e29af0",47.6005632364062,-122.334392228777,"2023_Seattle_Citywide","PIO3","11/02/2023 04:23:10 PM","11/02/2023 04:43:22 PM","Weekday","Evening","UD4H","","Sun - Shaded",59,1,"1","","Feminine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","Pioneer Square","Pioneer Square"
"9889",15802,"b6035303-e842-409b-aff7-aca946b1b5ef",47.600593346228,-122.334348530371,"2023_Seattle_Citywide","PIO3","10/27/2023 04:20:10 PM","10/27/2023 04:41:50 PM","Weekday","Evening","UD4H","","Sun - Shaded",48,1,"1","","Masculine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"","",NA,NA,NA,NA,"","Pioneer Square","Pioneer Square"
"9890",15803,"b65575f7-6c15-40e5-b32a-95df3a8d5fca",47.6005910711599,-122.334341277057,"2023_Seattle_Citywide","PIO3","10/29/2023 12:22:29 PM","10/29/2023 12:45:16 PM","Weekend","Midday","UD4H","Other:People walking to game.","Sun - Exposed",49,1,"5","","Feminine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"Almost all groups in front  of saloon were standing in commercial seating area. Only one group of 4 were seated.","Pioneer Square","Pioneer Square"
"9891",15804,"b6dc79cf-353c-422e-acf0-5c30318c60a8",47.6005967802311,-122.334386135243,"2023_Seattle_Citywide","PIO3","10/29/2023 04:24:07 PM","10/29/2023 04:45:25 PM","Weekend","Evening","UD4H","Other:People returning from game.","Sun - Shaded",52,1,"1","","Masculine presenting","25-64",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"2 people near Washington using phones and talking should be 1 group.","Pioneer Square","Pioneer Square"
"9892",15805,"bb32b997-1aa1-45ef-9001-456aafbf263d",47.6004870979718,-122.334383608854,"2023_Seattle_Citywide","PIO3","10/29/2023 04:24:07 PM","10/29/2023 04:45:25 PM","Weekend","Evening","UD4H","Other:People returning from game.","Sun - Shaded",52,1,"1","","Masculine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"2 people near Washington using phones and talking should be 1 group.","Pioneer Square","Pioneer Square"
"9893",15806,"c003314d-520e-4429-af4d-17c0688c351f",47.6007488384658,-122.334380376058,"2023_Seattle_Citywide","PIO3","10/29/2023 04:24:07 PM","10/29/2023 04:45:25 PM","Weekend","Evening","UD4H","Other:People returning from game.","Sun - Shaded",52,1,"5","","Masculine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"2 people near Washington using phones and talking should be 1 group.","Pioneer Square","Pioneer Square"
"9894",15807,"c2590f59-b4bb-4c3a-8523-838ceb7176c9",47.6005927230242,-122.334349442944,"2023_Seattle_Citywide","PIO3","10/29/2023 12:22:29 PM","10/29/2023 12:45:16 PM","Weekend","Midday","UD4H","Other:People walking to game.","Sun - Exposed",49,1,"5","","Masculine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"Almost all groups in front  of saloon were standing in commercial seating area. Only one group of 4 were seated.","Pioneer Square","Pioneer Square"
"9895",15808,"c28bd963-9295-4d02-b9f5-e832f520e034",47.6007405853069,-122.334391741519,"2023_Seattle_Citywide","PIO3","10/29/2023 04:24:07 PM","10/29/2023 04:45:25 PM","Weekend","Evening","UD4H","Other:People returning from game.","Sun - Shaded",52,1,"5","","Masculine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"2 people near Washington using phones and talking should be 1 group.","Pioneer Square","Pioneer Square"
"9896",15809,"c31b744a-441b-48f8-970c-5fa32d444510",47.6005932736462,-122.334344951706,"2023_Seattle_Citywide","PIO3","10/29/2023 12:22:29 PM","10/29/2023 12:45:16 PM","Weekend","Midday","UD4H","Other:People walking to game.","Sun - Exposed",49,1,"5","","Masculine presenting","65+",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"Almost all groups in front  of saloon were standing in commercial seating area. Only one group of 4 were seated.","Pioneer Square","Pioneer Square"
"9897",15810,"c435f27d-d5ef-4faa-a6b1-89aca701fb48",47.6004110707486,-122.334398604066,"2023_Seattle_Citywide","PIO3","10/29/2023 12:22:29 PM","10/29/2023 12:45:16 PM","Weekend","Midday","UD4H","Other:People walking to game.","Sun - Exposed",49,1,"1","","Feminine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"Almost all groups in front  of saloon were standing in commercial seating area. Only one group of 4 were seated.","Pioneer Square","Pioneer Square"
"9898",15811,"c6040104-d0f6-44c0-8db3-5c640939c430",47.6004328997974,-122.33432980365,"2023_Seattle_Citywide","PIO3","10/29/2023 04:24:07 PM","10/29/2023 04:45:25 PM","Weekend","Evening","UD4H","Other:People returning from game.","Sun - Shaded",52,1,"1","","Masculine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"2 people near Washington using phones and talking should be 1 group.","Pioneer Square","Pioneer Square"
"9899",15812,"c624d2cd-f525-4c05-a081-f9220fcc088e",47.6005906134657,-122.334380908142,"2023_Seattle_Citywide","PIO3","10/27/2023 04:20:10 PM","10/27/2023 04:41:50 PM","Weekday","Evening","UD4H","","Sun - Shaded",48,1,"1","","Masculine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","Pioneer Square","Pioneer Square"
"9900",15813,"c798cbc3-ba44-47b9-82df-f143be02e007",47.600616981547,-122.334360200667,"2023_Seattle_Citywide","PIO3","10/27/2023 08:22:04 AM","10/27/2023 08:42:27 AM","Weekday","Morning","UD4H","","Sun - Shaded",38,1,"1","","Masculine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,"","",NA,NA,NA,NA,"","Pioneer Square","Pioneer Square"
"9901",15814,"c9550a9a-9267-4639-9530-c5d0ebf1b426",47.600681353015,-122.334392026994,"2023_Seattle_Citywide","PIO3","10/29/2023 04:24:07 PM","10/29/2023 04:45:25 PM","Weekend","Evening","UD4H","Other:People returning from game.","Sun - Shaded",52,1,"1","","Masculine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"2 people near Washington using phones and talking should be 1 group.","Pioneer Square","Pioneer Square"
"9902",15815,"d168d1fa-81ed-4ca0-8878-d9e4918e0219",47.6006180897338,-122.334395864845,"2023_Seattle_Citywide","PIO3","10/29/2023 12:22:29 PM","10/29/2023 12:45:16 PM","Weekend","Midday","UD4H","Other:People walking to game.","Sun - Exposed",49,1,"4","","Masculine presenting","25-64",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"Almost all groups in front  of saloon were standing in commercial seating area. Only one group of 4 were seated.","Pioneer Square","Pioneer Square"
"9903",15816,"d2292859-8df7-43ad-bfed-8b798a22cbbc",47.6001839962819,-122.334341631942,"2023_Seattle_Citywide","PIO3","10/29/2023 12:22:29 PM","10/29/2023 12:45:16 PM","Weekend","Midday","UD4H","Other:People walking to game.","Sun - Exposed",49,1,"1","","Masculine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"","",NA,NA,NA,NA,"Almost all groups in front  of saloon were standing in commercial seating area. Only one group of 4 were seated.","Pioneer Square","Pioneer Square"
"9904",15817,"d337740e-5513-4ce7-b159-b9886acd19f4",47.6004404100726,-122.334402349106,"2023_Seattle_Citywide","PIO3","10/27/2023 12:30:35 PM","10/27/2023 12:50:45 PM","Weekday","Midday","UD4H","","Sun - Exposed",47,1,"1","","Masculine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","Pioneer Square","Pioneer Square"
"9905",15818,"d38265ee-9014-476d-b96c-d26c2566c0ac",47.600732724352,-122.334375131717,"2023_Seattle_Citywide","PIO3","10/29/2023 04:24:07 PM","10/29/2023 04:45:25 PM","Weekend","Evening","UD4H","Other:People returning from game.","Sun - Shaded",52,1,"2","","Masculine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"2 people near Washington using phones and talking should be 1 group.","Pioneer Square","Pioneer Square"
"9906",15819,"d48d47f6-a720-4230-bfe3-af4929e1b1e0",47.6002482734488,-122.33440102926,"2023_Seattle_Citywide","PIO3","10/27/2023 08:22:04 AM","10/27/2023 08:42:27 AM","Weekday","Morning","UD4H","","Sun - Shaded",38,1,"1","","Masculine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,"","",NA,NA,NA,NA,"","Pioneer Square","Pioneer Square"
"9907",15820,"d81cff33-5f33-4ea5-bb3e-4ae6ca2c49fa",47.600606370976,-122.334400393226,"2023_Seattle_Citywide","PIO3","10/29/2023 12:22:29 PM","10/29/2023 12:45:16 PM","Weekend","Midday","UD4H","Other:People walking to game.","Sun - Exposed",49,1,"9","","Feminine presenting","25-64",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","Pioneer Square","Pioneer Square"
"9908",15821,"d8946c92-66fd-4209-b64c-0d4b7bd74532",47.6006637269538,-122.334383342596,"2023_Seattle_Citywide","PIO3","10/29/2023 12:22:29 PM","10/29/2023 12:45:16 PM","Weekend","Midday","UD4H","Other:People walking to game.","Sun - Exposed",49,1,"2","","Feminine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"Almost all groups in front  of saloon were standing in commercial seating area. Only one group of 4 were seated.","Pioneer Square","Pioneer Square"
"9909",15822,"d8ad6e37-c851-41a5-b56f-13fd60a2cbe2",47.6004994058435,-122.334383576409,"2023_Seattle_Citywide","PIO3","11/02/2023 12:25:49 PM","11/02/2023 12:47:55 PM","Weekday","Midday","UD4H","","Light Clouds",59,1,"1","","Feminine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"","",NA,NA,NA,NA,"2 females in front of South of Mill should be grouped.","Pioneer Square","Pioneer Square"
"9910",15823,"db77b21e-7e3a-4c1c-8cd1-0af68054ae2e",47.6004047745331,-122.334335924212,"2023_Seattle_Citywide","PIO3","10/29/2023 04:24:07 PM","10/29/2023 04:45:25 PM","Weekend","Evening","UD4H","Other:People returning from game.","Sun - Shaded",52,1,"1","","Masculine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"2 people near Washington using phones and talking should be 1 group.","Pioneer Square","Pioneer Square"
"9911",15824,"dcbf427a-4224-48cb-b426-5835131e1ac5",47.6005360594627,-122.334393581318,"2023_Seattle_Citywide","PIO3","11/02/2023 04:23:10 PM","11/02/2023 04:43:22 PM","Weekday","Evening","UD4H","","Sun - Shaded",59,1,"2","","Masculine presenting","25-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","Pioneer Square","Pioneer Square"
