"","neighborhood","X","unique_staying_id","subject_id","latitude","longitude","study_id","staying_time_start","staying_time_end","staying_day_of_week","staying_time_of_day","staying_count_surveyor","staying_conditions","staying_microclimate","staying_temperature","staying_row_total","staying_group_size","staying_race_ethnicity","staying_gender","staying_age","standing","leaning","sitting_formal_all","sitting_formal_public","sitting_formal_public_fixed_bench","sitting_formal_public_fixed_wall_with_seats","sitting_formal_public_movable_seat","sitting_formal_commercial","sitting_formal_private","sitting_informal","lying","staying_mobility_assist","commercial_all","commercial_selling","commercial_selling_informal","commercial_buying","commercial_observing","eating_drinking","talking_to_others","smoking","cultural","recreation_active","recreation_active_play","recreation_passive_reading_writing","recreation_passive","waiting_transportation","waiting_non_public_transportation","working_civic","disruptive","disruptive_aggressive","disruptive_intoxicated","living_public","using_electronics","soliciting","staying_covid_mask","staying_covid_social_distance","taking_care_child","feeding_child","chance_encounter","other","staying_notes","S_HOOD","OBJECTID","GEOID","Total.population.x","Male.x","Female.x","Under.5.years.x","X5.to.9.Years.x","X10.to.14.Years.x","X15.to.19.Years.x","X20.to.24.Years.x","X25.to.34.Years.x","X35.to.44.Years.x","X45.to.54.Years.x","X55.to.59.Years.x","X60.to.64.Years.x","X65.to.74.Years.x","X75.to.84.Years.x","X85.Years.and.over.x","Median.Age..years..x","X18.Years.and.over.x","X21.Years.and.over.x","X62.Years.and.over.x","X65.Years.and.over.x","X18.Years.and.over.Male.x","X18.Years.and.over.Female.x","X65.Years.and.over.Male.x","X65.Years.and.over.Female.x","Population.of.One.Race.x","White.alone.x","Black.or.African.American.alone.x","American.Indian.and.Alaska.Native.alone.x","Asian.alone.x","Asian.Indian.x","Chinese.x","Filipino.x","Japanese.x","Korean.x","Vietnamese.x","Other.Asian.x","Native.Hawaiian.and.Other.Pacific.Islander.alone.x","Native.Hawaiian.x","Guamanian.or.Chamorro.x","Samoan.x","Other.Pacific.Islander.x","Some.Other.Race.alone.x","Two.or.More.Races.x","White.and.Black.or.African.American.x","White.and.American.Indian.and.Alaska.Native.x","White.and.Asian.x","Black.or.African.American.and.American.Indian.and.Alaska.Native.x","White.in.combination.with.one.or.more.other.races.x","Black.or.African.American.in.combination.with.one.or.more.other.races.x","American.Indian.and.Alaska.Native.in.combination.with.one.or.more.other.races.x","Asian.in.combination.with.one.or.more.other.races.x","Native.Hawaiian.and.Other.Pacific.Islander.in.combination.with.one.or.more.other.races.x","Some.Other.Race.in.combination.with.one.or.more.other.races.x","Hispanic.or.Latino..of.any.race..x","Mexican.x","Puerto.Rican.x","Cuban.x","Other.Hispanic.or.Latino.x","Not.Hispanic.or.Latino.x","Not.Hispanic.or.Latino.White.alone.x","Not.Hispanic.or.Latino.Black.or.African.American.alone.x","Not.Hispanic.or.Latino.American.Indian.and.Alaska.Native.alone.x","Not.Hispanic.or.Latino.Asian.alone.x","Not.Hispanic.or.Latino.Native.Hawaiian.and.Other.Pacific.Islander.alone.x","Not.Hispanic.or.Latino.Some.Other.Race.alone.x","Not.Hispanic.or.Latino.Two.or.more.races.x","Not.Hispanic.or.Latino.Two.races.including.Some.other.race.x","Not.Hispanic.or.Latino.Two.races.excluding.Some.other.race.and.Three.or.more.races.x","Total.Housing.Units.x","ACS.Vintage"
"31","Alki",1602,1602,"",NA,NA,"2018_Seattle_Citywide","08/15/2018 05:23:00 PM","08/15/2018 05:43:00 PM","Weekday","Evening","UD4H","","Light Clouds",84,1,1,"W","Male","25-44",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Alki",932,53033009701,6505,3154,3351,325,246,350,222,257,1000,944,1047,441,501,760,325,87,44.1,5416,5345,1401,1172,2627,2789,560,612,6025,4804,619,12,508,0,111,183,7,97,21,89,0,0,0,0,0,82,480,0,25,316,0,5159,701,38,892,16,180,414,210,0,0,204,6091,4621,619,12,467,0,0,372,10,362,3138,"5Y20"
"32","Alki",1603,1603,"",NA,NA,"2018_Seattle_Citywide","08/18/2018 12:23:00 PM","08/18/2018 12:43:00 PM","Weekend","Midday","UD4H","","Light Clouds",67,1,2,"W","Male","25-44",NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Alki",932,53033009701,6505,3154,3351,325,246,350,222,257,1000,944,1047,441,501,760,325,87,44.1,5416,5345,1401,1172,2627,2789,560,612,6025,4804,619,12,508,0,111,183,7,97,21,89,0,0,0,0,0,82,480,0,25,316,0,5159,701,38,892,16,180,414,210,0,0,204,6091,4621,619,12,467,0,0,372,10,362,3138,"5Y20"
"33","Alki",1604,1604,"",NA,NA,"2018_Seattle_Citywide","08/18/2018 12:23:00 PM","08/18/2018 12:43:00 PM","Weekend","Midday","UD4H","","Light Clouds",67,1,2,"W","Female","25-44",NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Alki",932,53033009701,6505,3154,3351,325,246,350,222,257,1000,944,1047,441,501,760,325,87,44.1,5416,5345,1401,1172,2627,2789,560,612,6025,4804,619,12,508,0,111,183,7,97,21,89,0,0,0,0,0,82,480,0,25,316,0,5159,701,38,892,16,180,414,210,0,0,204,6091,4621,619,12,467,0,0,372,10,362,3138,"5Y20"
"34","Alki",5699,5699,"",NA,NA,"2018_Seattle_Citywide","08/18/2018 03:39:00 PM","08/18/2018 03:59:00 PM","Weekend","Evening","UD4H","","Sun-Shaded",74,1,1,"B","Male","25-44",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"","Alki",932,53033009701,6505,3154,3351,325,246,350,222,257,1000,944,1047,441,501,760,325,87,44.1,5416,5345,1401,1172,2627,2789,560,612,6025,4804,619,12,508,0,111,183,7,97,21,89,0,0,0,0,0,82,480,0,25,316,0,5159,701,38,892,16,180,414,210,0,0,204,6091,4621,619,12,467,0,0,372,10,362,3138,"5Y20"
"35","Alki",1564,1564,"",NA,NA,"2018_Seattle_Citywide","08/14/2018 01:27:00 PM","08/14/2018 01:47:00 PM","Weekday","Midday","UD4H","","Light Clouds",75,1,2,"W","Female","45-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Alki",932,53033009701,6505,3154,3351,325,246,350,222,257,1000,944,1047,441,501,760,325,87,44.1,5416,5345,1401,1172,2627,2789,560,612,6025,4804,619,12,508,0,111,183,7,97,21,89,0,0,0,0,0,82,480,0,25,316,0,5159,701,38,892,16,180,414,210,0,0,204,6091,4621,619,12,467,0,0,372,10,362,3138,"5Y20"
"36","Alki",5700,5700,"",NA,NA,"2018_Seattle_Citywide","08/18/2018 03:39:00 PM","08/18/2018 03:59:00 PM","Weekend","Evening","UD4H","","Sun-Shaded",74,1,4,"W","Male","25-44",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Alki",932,53033009701,6505,3154,3351,325,246,350,222,257,1000,944,1047,441,501,760,325,87,44.1,5416,5345,1401,1172,2627,2789,560,612,6025,4804,619,12,508,0,111,183,7,97,21,89,0,0,0,0,0,82,480,0,25,316,0,5159,701,38,892,16,180,414,210,0,0,204,6091,4621,619,12,467,0,0,372,10,362,3138,"5Y20"
"37","Alki",5701,5701,"",NA,NA,"2018_Seattle_Citywide","08/18/2018 03:39:00 PM","08/18/2018 03:59:00 PM","Weekend","Evening","UD4H","","Sun-Shaded",74,1,4,"W","Male","25-44",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Alki",932,53033009701,6505,3154,3351,325,246,350,222,257,1000,944,1047,441,501,760,325,87,44.1,5416,5345,1401,1172,2627,2789,560,612,6025,4804,619,12,508,0,111,183,7,97,21,89,0,0,0,0,0,82,480,0,25,316,0,5159,701,38,892,16,180,414,210,0,0,204,6091,4621,619,12,467,0,0,372,10,362,3138,"5Y20"
"38","Alki",1568,1568,"",NA,NA,"2018_Seattle_Citywide","08/14/2018 05:21:00 PM","08/14/2018 05:41:00 PM","Weekday","Evening","UD4H","","Light Clouds",79,1,1,"W","Female","25-44",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Alki",932,53033009701,6505,3154,3351,325,246,350,222,257,1000,944,1047,441,501,760,325,87,44.1,5416,5345,1401,1172,2627,2789,560,612,6025,4804,619,12,508,0,111,183,7,97,21,89,0,0,0,0,0,82,480,0,25,316,0,5159,701,38,892,16,180,414,210,0,0,204,6091,4621,619,12,467,0,0,372,10,362,3138,"5Y20"
"39","Alki",1569,1569,"",NA,NA,"2018_Seattle_Citywide","08/14/2018 05:21:00 PM","08/14/2018 05:41:00 PM","Weekday","Evening","UD4H","","Light Clouds",79,1,1,"W","Male","25-44",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"","Alki",932,53033009701,6505,3154,3351,325,246,350,222,257,1000,944,1047,441,501,760,325,87,44.1,5416,5345,1401,1172,2627,2789,560,612,6025,4804,619,12,508,0,111,183,7,97,21,89,0,0,0,0,0,82,480,0,25,316,0,5159,701,38,892,16,180,414,210,0,0,204,6091,4621,619,12,467,0,0,372,10,362,3138,"5Y20"
"40","Alki",5688,5688,"",NA,NA,"2018_Seattle_Citywide","08/18/2018 11:38:00 AM","08/18/2018 11:58:00 AM","Weekend","Midday","UD4H","","Light Clouds",65,1,2,"L","Female","25-44",NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Alki",932,53033009701,6505,3154,3351,325,246,350,222,257,1000,944,1047,441,501,760,325,87,44.1,5416,5345,1401,1172,2627,2789,560,612,6025,4804,619,12,508,0,111,183,7,97,21,89,0,0,0,0,0,82,480,0,25,316,0,5159,701,38,892,16,180,414,210,0,0,204,6091,4621,619,12,467,0,0,372,10,362,3138,"5Y20"
"41","Alki",1610,1610,"",NA,NA,"2018_Seattle_Citywide","08/18/2018 12:23:00 PM","08/18/2018 12:43:00 PM","Weekend","Midday","UD4H","","Light Clouds",67,1,3,"W","Male","45-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Alki",932,53033009701,6505,3154,3351,325,246,350,222,257,1000,944,1047,441,501,760,325,87,44.1,5416,5345,1401,1172,2627,2789,560,612,6025,4804,619,12,508,0,111,183,7,97,21,89,0,0,0,0,0,82,480,0,25,316,0,5159,701,38,892,16,180,414,210,0,0,204,6091,4621,619,12,467,0,0,372,10,362,3138,"5Y20"
"42","Alki",1611,1611,"",NA,NA,"2018_Seattle_Citywide","08/18/2018 12:23:00 PM","08/18/2018 12:43:00 PM","Weekend","Midday","UD4H","","Light Clouds",67,1,3,"W","Female","65+",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Alki",932,53033009701,6505,3154,3351,325,246,350,222,257,1000,944,1047,441,501,760,325,87,44.1,5416,5345,1401,1172,2627,2789,560,612,6025,4804,619,12,508,0,111,183,7,97,21,89,0,0,0,0,0,82,480,0,25,316,0,5159,701,38,892,16,180,414,210,0,0,204,6091,4621,619,12,467,0,0,372,10,362,3138,"5Y20"
"43","Alki",1612,1612,"",NA,NA,"2018_Seattle_Citywide","08/18/2018 12:23:00 PM","08/18/2018 12:43:00 PM","Weekend","Midday","UD4H","","Light Clouds",67,1,3,"W","Female","45-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Alki",932,53033009701,6505,3154,3351,325,246,350,222,257,1000,944,1047,441,501,760,325,87,44.1,5416,5345,1401,1172,2627,2789,560,612,6025,4804,619,12,508,0,111,183,7,97,21,89,0,0,0,0,0,82,480,0,25,316,0,5159,701,38,892,16,180,414,210,0,0,204,6091,4621,619,12,467,0,0,372,10,362,3138,"5Y20"
"44","Alki",1572,1572,"",NA,NA,"2018_Seattle_Citywide","08/14/2018 05:21:00 PM","08/14/2018 05:41:00 PM","Weekday","Evening","UD4H","","Light Clouds",79,1,1,"W","Female","45-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"","Alki",932,53033009701,6505,3154,3351,325,246,350,222,257,1000,944,1047,441,501,760,325,87,44.1,5416,5345,1401,1172,2627,2789,560,612,6025,4804,619,12,508,0,111,183,7,97,21,89,0,0,0,0,0,82,480,0,25,316,0,5159,701,38,892,16,180,414,210,0,0,204,6091,4621,619,12,467,0,0,372,10,362,3138,"5Y20"
"45","Alki",5707,5707,"",NA,NA,"2018_Seattle_Citywide","08/18/2018 03:39:00 PM","08/18/2018 03:59:00 PM","Weekend","Evening","UD4H","","Sun-Shaded",74,1,2,"B","Female","5-14",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Alki",932,53033009701,6505,3154,3351,325,246,350,222,257,1000,944,1047,441,501,760,325,87,44.1,5416,5345,1401,1172,2627,2789,560,612,6025,4804,619,12,508,0,111,183,7,97,21,89,0,0,0,0,0,82,480,0,25,316,0,5159,701,38,892,16,180,414,210,0,0,204,6091,4621,619,12,467,0,0,372,10,362,3138,"5Y20"
"46","Alki",1573,1573,"",NA,NA,"2018_Seattle_Citywide","08/14/2018 05:21:00 PM","08/14/2018 05:41:00 PM","Weekday","Evening","UD4H","","Light Clouds",79,1,1,"A","Female","25-44",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"","Alki",932,53033009701,6505,3154,3351,325,246,350,222,257,1000,944,1047,441,501,760,325,87,44.1,5416,5345,1401,1172,2627,2789,560,612,6025,4804,619,12,508,0,111,183,7,97,21,89,0,0,0,0,0,82,480,0,25,316,0,5159,701,38,892,16,180,414,210,0,0,204,6091,4621,619,12,467,0,0,372,10,362,3138,"5Y20"
"47","Alki",1563,1563,"",NA,NA,"2018_Seattle_Citywide","08/14/2018 01:27:00 PM","08/14/2018 01:47:00 PM","Weekday","Midday","UD4H","","Light Clouds",75,1,2,"W","Male","45-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Alki",932,53033009701,6505,3154,3351,325,246,350,222,257,1000,944,1047,441,501,760,325,87,44.1,5416,5345,1401,1172,2627,2789,560,612,6025,4804,619,12,508,0,111,183,7,97,21,89,0,0,0,0,0,82,480,0,25,316,0,5159,701,38,892,16,180,414,210,0,0,204,6091,4621,619,12,467,0,0,372,10,362,3138,"5Y20"
"48","Alki",1575,1575,"",NA,NA,"2018_Seattle_Citywide","08/15/2018 09:28:00 AM","08/15/2018 09:48:00 AM","Weekday","Morning","UD4H","","Light Clouds",66,1,1,"W","Male","65+",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Alki",932,53033009701,6505,3154,3351,325,246,350,222,257,1000,944,1047,441,501,760,325,87,44.1,5416,5345,1401,1172,2627,2789,560,612,6025,4804,619,12,508,0,111,183,7,97,21,89,0,0,0,0,0,82,480,0,25,316,0,5159,701,38,892,16,180,414,210,0,0,204,6091,4621,619,12,467,0,0,372,10,362,3138,"5Y20"
"49","Alki",1632,1632,"",NA,NA,"2018_Seattle_Citywide","08/18/2018 04:34:00 PM","08/18/2018 04:54:00 PM","Weekend","Evening","UD4H","","Sun-Shaded",77,1,2,"A","Female","25-44",NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Alki",932,53033009701,6505,3154,3351,325,246,350,222,257,1000,944,1047,441,501,760,325,87,44.1,5416,5345,1401,1172,2627,2789,560,612,6025,4804,619,12,508,0,111,183,7,97,21,89,0,0,0,0,0,82,480,0,25,316,0,5159,701,38,892,16,180,414,210,0,0,204,6091,4621,619,12,467,0,0,372,10,362,3138,"5Y20"
"50","Alki",1595,1595,"",NA,NA,"2018_Seattle_Citywide","08/15/2018 05:23:00 PM","08/15/2018 05:43:00 PM","Weekday","Evening","UD4H","","Light Clouds",84,1,2,"W","Female","25-44",NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Alki",932,53033009701,6505,3154,3351,325,246,350,222,257,1000,944,1047,441,501,760,325,87,44.1,5416,5345,1401,1172,2627,2789,560,612,6025,4804,619,12,508,0,111,183,7,97,21,89,0,0,0,0,0,82,480,0,25,316,0,5159,701,38,892,16,180,414,210,0,0,204,6091,4621,619,12,467,0,0,372,10,362,3138,"5Y20"
"51","Alki",1567,1567,"",NA,NA,"2018_Seattle_Citywide","08/14/2018 01:27:00 PM","08/14/2018 01:47:00 PM","Weekday","Midday","UD4H","","Light Clouds",75,1,3,"W","Male","5-14",NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Alki",932,53033009701,6505,3154,3351,325,246,350,222,257,1000,944,1047,441,501,760,325,87,44.1,5416,5345,1401,1172,2627,2789,560,612,6025,4804,619,12,508,0,111,183,7,97,21,89,0,0,0,0,0,82,480,0,25,316,0,5159,701,38,892,16,180,414,210,0,0,204,6091,4621,619,12,467,0,0,372,10,362,3138,"5Y20"
"52","Alki",1608,1608,"",NA,NA,"2018_Seattle_Citywide","08/18/2018 12:23:00 PM","08/18/2018 12:43:00 PM","Weekend","Midday","UD4H","","Light Clouds",67,1,2,"W","Female","45-64",NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Alki",932,53033009701,6505,3154,3351,325,246,350,222,257,1000,944,1047,441,501,760,325,87,44.1,5416,5345,1401,1172,2627,2789,560,612,6025,4804,619,12,508,0,111,183,7,97,21,89,0,0,0,0,0,82,480,0,25,316,0,5159,701,38,892,16,180,414,210,0,0,204,6091,4621,619,12,467,0,0,372,10,362,3138,"5Y20"
"53","Alki",1609,1609,"",NA,NA,"2018_Seattle_Citywide","08/18/2018 12:23:00 PM","08/18/2018 12:43:00 PM","Weekend","Midday","UD4H","","Light Clouds",67,1,1,"W","Female","45-64",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Alki",932,53033009701,6505,3154,3351,325,246,350,222,257,1000,944,1047,441,501,760,325,87,44.1,5416,5345,1401,1172,2627,2789,560,612,6025,4804,619,12,508,0,111,183,7,97,21,89,0,0,0,0,0,82,480,0,25,316,0,5159,701,38,892,16,180,414,210,0,0,204,6091,4621,619,12,467,0,0,372,10,362,3138,"5Y20"
"54","Alki",1599,1599,"",NA,NA,"2018_Seattle_Citywide","08/15/2018 05:23:00 PM","08/15/2018 05:43:00 PM","Weekday","Evening","UD4H","","Light Clouds",84,1,4,"W","Female","65+",NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Alki",932,53033009701,6505,3154,3351,325,246,350,222,257,1000,944,1047,441,501,760,325,87,44.1,5416,5345,1401,1172,2627,2789,560,612,6025,4804,619,12,508,0,111,183,7,97,21,89,0,0,0,0,0,82,480,0,25,316,0,5159,701,38,892,16,180,414,210,0,0,204,6091,4621,619,12,467,0,0,372,10,362,3138,"5Y20"
"55","Alki",1600,1600,"",NA,NA,"2018_Seattle_Citywide","08/15/2018 05:23:00 PM","08/15/2018 05:43:00 PM","Weekday","Evening","UD4H","","Light Clouds",84,1,1,"W","Female","15-24",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Alki",932,53033009701,6505,3154,3351,325,246,350,222,257,1000,944,1047,441,501,760,325,87,44.1,5416,5345,1401,1172,2627,2789,560,612,6025,4804,619,12,508,0,111,183,7,97,21,89,0,0,0,0,0,82,480,0,25,316,0,5159,701,38,892,16,180,414,210,0,0,204,6091,4621,619,12,467,0,0,372,10,362,3138,"5Y20"
"56","Alki",5690,5690,"",NA,NA,"2018_Seattle_Citywide","08/18/2018 11:38:00 AM","08/18/2018 11:58:00 AM","Weekend","Midday","UD4H","","Light Clouds",65,1,3,"A","Female","25-44",NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Alki",932,53033009701,6505,3154,3351,325,246,350,222,257,1000,944,1047,441,501,760,325,87,44.1,5416,5345,1401,1172,2627,2789,560,612,6025,4804,619,12,508,0,111,183,7,97,21,89,0,0,0,0,0,82,480,0,25,316,0,5159,701,38,892,16,180,414,210,0,0,204,6091,4621,619,12,467,0,0,372,10,362,3138,"5Y20"
"57","Alki",5649,5649,"",NA,NA,"2018_Seattle_Citywide","08/14/2018 12:23:00 PM","08/14/2018 12:43:00 PM","Weekday","Midday","UD4H","","Light Clouds",73,1,3,"W","Female","5-14",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Alki",932,53033009701,6505,3154,3351,325,246,350,222,257,1000,944,1047,441,501,760,325,87,44.1,5416,5345,1401,1172,2627,2789,560,612,6025,4804,619,12,508,0,111,183,7,97,21,89,0,0,0,0,0,82,480,0,25,316,0,5159,701,38,892,16,180,414,210,0,0,204,6091,4621,619,12,467,0,0,372,10,362,3138,"5Y20"
"58","Alki",5648,5648,"",NA,NA,"2018_Seattle_Citywide","08/14/2018 12:23:00 PM","08/14/2018 12:43:00 PM","Weekday","Midday","UD4H","","Light Clouds",73,1,1,"L","Male","25-44",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Alki",932,53033009701,6505,3154,3351,325,246,350,222,257,1000,944,1047,441,501,760,325,87,44.1,5416,5345,1401,1172,2627,2789,560,612,6025,4804,619,12,508,0,111,183,7,97,21,89,0,0,0,0,0,82,480,0,25,316,0,5159,701,38,892,16,180,414,210,0,0,204,6091,4621,619,12,467,0,0,372,10,362,3138,"5Y20"
"59","Alki",1614,1614,"",NA,NA,"2018_Seattle_Citywide","08/18/2018 04:34:00 PM","08/18/2018 04:54:00 PM","Weekend","Evening","UD4H","","Sun-Shaded",77,1,3,"W","Female","25-44",NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Alki",932,53033009701,6505,3154,3351,325,246,350,222,257,1000,944,1047,441,501,760,325,87,44.1,5416,5345,1401,1172,2627,2789,560,612,6025,4804,619,12,508,0,111,183,7,97,21,89,0,0,0,0,0,82,480,0,25,316,0,5159,701,38,892,16,180,414,210,0,0,204,6091,4621,619,12,467,0,0,372,10,362,3138,"5Y20"
"60","Alki",1574,1574,"",NA,NA,"2018_Seattle_Citywide","08/15/2018 09:28:00 AM","08/15/2018 09:48:00 AM","Weekday","Morning","UD4H","","Light Clouds",66,1,1,"B","Male","15-24",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"","Alki",932,53033009701,6505,3154,3351,325,246,350,222,257,1000,944,1047,441,501,760,325,87,44.1,5416,5345,1401,1172,2627,2789,560,612,6025,4804,619,12,508,0,111,183,7,97,21,89,0,0,0,0,0,82,480,0,25,316,0,5159,701,38,892,16,180,414,210,0,0,204,6091,4621,619,12,467,0,0,372,10,362,3138,"5Y20"
